,age,gender,friends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports_interest,physical_appearance_interest,shopping_interest,music_interest,religion_interest,social_behaviors_interest,mortality_interest
3576,19.149428645833336,F,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3577,19.02,F,20,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
3578,18.461,F,41,1,0,0,0,1,1,0,0,0,3,0,0,0,0,0,1
3579,18.409,F,61,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
3580,19.149428645833336,F,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,19.225,F,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3583,18.393,F,0,0,0,0,0,0,1,0,0,0,1,0,3,2,0,0,0
3584,19.37,F,40,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0
3585,19.822,F,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
3586,18.724,F,19,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
3587,18.311,F,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
3588,18.727,F,109,0,0,1,0,0,0,0,0,0,2,2,1,0,0,1,0
3589,18.275,F,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0
3590,15.201,F,1,2,0,0,0,1,0,0,1,0,5,9,3,5,0,7,0
3591,19.083,F,0,3,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0
3592,18.459,F,95,0,0,0,0,0,0,4,0,0,4,3,4,0,1,2,0
3593,19.149428645833336,F,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,18.598,M,14,0,0,0,0,3,0,0,0,0,4,0,1,1,0,1,0
3595,19.567,F,11,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0
3596,18.256,F,10,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,1
3597,18.201,F,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3598,18.798,M,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
3599,18.245,F,100,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1
3600,18.1,M,67,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0
3601,18.59,F,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3602,18.615,F,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3603,18.804,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3604,16.999,F,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3605,18.782,F,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3606,18.39,F,112,0,0,0,0,0,0,0,0,0,0,6,3,1,0,1,0
3607,18.261,F,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0
3608,18.152,F,124,0,1,3,0,0,1,0,0,0,5,0,1,0,0,0,0
3609,18.768,F,44,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
3610,19.028,F,124,0,1,0,0,0,0,0,1,0,2,0,2,1,1,1,0
3611,19.149428645833336,F,36,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0
3612,19.162,F,29,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0
3613,19.107,F,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
3614,18.897,F,4,0,0,0,1,0,0,0,0,0,2,1,0,0,1,4,1
3615,18.355,F,12,0,0,0,1,0,0,0,4,0,6,9,1,1,3,6,2
3616,18.59,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3617,19.149428645833336,F,0,0,0,1,1,0,0,0,0,0,3,2,1,1,0,1,0
3618,19.149428645833336,F,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
3619,18.894,F,57,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
3620,18.286,F,51,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
3621,18.524,F,7,0,0,6,0,0,1,0,0,0,7,0,1,1,2,0,0
3622,18.877,F,82,0,0,0,0,0,1,0,0,0,1,5,0,1,0,1,1
3623,18.023,F,31,0,0,0,0,0,0,0,0,0,0,3,4,2,1,2,0
3624,18.787,F,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3625,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,18.762,F,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
3627,19.149428645833336,F,45,1,1,0,0,0,0,0,0,0,2,2,1,0,4,1,0
3628,18.289,F,15,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
3629,18.212,F,0,0,0,0,0,2,0,0,0,0,2,0,1,1,1,1,0
3630,18.992,F,61,0,2,0,0,0,0,0,1,0,4,1,0,4,0,0,0
3631,18.034,F,28,0,0,0,0,0,0,4,0,0,4,9,3,2,1,2,0
3632,18.601,F,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3633,18.376,F,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3634,18.242,F,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
3635,19.105,F,68,1,1,0,0,0,1,0,0,0,3,3,0,0,0,0,0
3636,19.066,F,56,1,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0
3637,18.486,F,47,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
3638,18.341,M,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3639,18.916,M,21,1,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0
3640,18.352,F,11,0,3,0,1,1,0,1,0,0,7,0,0,1,0,0,0
3641,18.078,F,47,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0
3642,19.107,F,100,0,1,0,0,0,0,0,0,0,1,0,0,1,6,0,1
3643,19.149428645833336,F,135,2,0,0,0,2,0,3,0,0,8,0,1,0,0,0,1
3644,18.004,M,31,1,1,0,0,0,0,0,1,0,3,0,0,3,0,0,0
3645,18.823,F,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3646,18.836,F,44,4,0,0,0,0,0,1,0,0,5,1,1,1,1,1,0
3647,18.322,F,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
3648,18.894,F,117,0,1,0,0,0,1,0,1,0,3,0,0,0,1,0,0
3649,19.179,F,11,0,1,0,0,0,0,0,0,0,2,0,2,1,0,3,0
3650,18.335,F,15,0,0,0,0,0,0,0,0,0,0,1,0,5,1,4,0
3651,18.809,F,33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3652,17.933,F,35,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
3653,19.288,F,19,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2
3654,18.278,F,2,0,0,0,4,1,0,0,0,0,5,7,6,2,3,12,1
3655,18.335,F,66,0,0,0,0,1,0,0,0,0,1,0,2,1,5,0,0
3656,18.47,F,23,1,1,0,0,0,0,2,1,0,5,0,7,0,0,0,0
3657,18.568,F,41,0,0,0,0,0,0,0,0,0,0,6,4,0,4,1,1
3658,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,18.626,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3660,18.533,F,44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3661,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0
3662,18.738,F,28,0,1,0,0,0,0,0,0,0,2,3,2,1,0,0,0
3663,18.738,F,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3664,18.097,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3665,18.535,F,0,0,2,0,0,1,0,0,1,0,4,2,0,4,0,3,1
3666,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3667,18.732,F,7,1,0,1,1,0,0,0,0,0,3,0,0,1,0,0,0
3668,18.645,F,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0
3669,18.27,F,36,0,0,0,0,0,0,0,0,0,0,2,3,2,0,4,1
3670,18.056,F,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,18.563,F,24,1,1,0,0,0,1,0,0,0,3,0,1,1,1,0,0
3672,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
3673,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3674,18.765,F,0,2,0,1,0,0,0,0,0,0,3,0,0,0,2,0,0
3675,18.784,F,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
3676,17.938,M,33,1,0,1,0,0,0,0,0,9,11,0,0,0,0,0,2
3677,19.195,F,61,1,0,0,0,1,0,0,0,0,2,0,0,2,2,0,0
3678,18.834,F,32,0,0,0,0,0,0,0,0,0,0,2,2,3,1,2,0
3679,19.162,F,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3680,18.338,F,28,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0
3681,18.36,F,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
3682,18.511,F,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3683,19.225,M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3684,18.88,F,0,1,1,2,0,0,0,0,0,0,5,6,6,3,2,0,0
3685,19.149428645833336,F,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3686,18.91,F,50,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0
3687,19.105,F,21,0,0,0,0,0,0,0,0,0,0,0,1,4,8,1,0
3688,19.001,F,43,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0
3689,18.916,F,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3690,18.908,F,6,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0
3691,18.708,F,99,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0
3692,18.565,F,97,0,0,0,0,4,0,0,0,0,4,0,0,1,0,0,0
3693,18.557,F,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3694,18.289,F,74,1,0,0,0,0,0,0,0,0,1,0,1,4,1,27,0
3695,18.825,F,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3696,18.68,F,54,0,1,0,0,0,1,6,0,0,8,0,1,1,2,0,0
3697,18.327,F,63,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2
3698,19.129,F,13,0,6,3,0,1,0,0,0,0,11,1,0,0,1,2,1
3699,19.179,F,10,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
3700,18.289,F,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3701,18.557,F,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3702,18.557,F,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
3703,19.4,M,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3704,19.149428645833336,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3705,19.165,M,48,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
3706,18.809,F,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
3707,18.595,M,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0
3708,18.787,F,0,0,0,0,0,0,0,4,0,0,4,1,0,5,0,0,0
3709,19.149428645833336,F,35,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3710,18.951,F,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3711,18.746,F,10,0,1,0,0,0,2,0,0,0,3,6,1,0,0,0,0
3712,18.478,F,28,0,1,0,0,0,0,0,0,0,1,5,2,4,0,4,0
3713,19.181,F,94,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3714,22.56,F,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
3715,18.338,M,58,0,0,0,0,0,1,0,0,0,2,0,0,10,1,2,0
3716,18.037,F,30,0,1,0,0,0,0,0,1,0,2,1,5,4,1,0,0
3717,18.489,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3718,19.874,F,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3719,18.683,F,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3720,18.502,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3721,18.919,F,38,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
3722,19.428,F,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3723,18.01,F,41,0,1,2,0,0,0,0,0,0,3,0,0,1,1,0,0
3724,19.159,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3725,19.149428645833336,F,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3726,18.283,F,18,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
3727,19.017,M,17,1,2,0,0,0,0,0,2,0,7,0,0,2,3,0,0
3728,18.204,F,30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
3729,18.905,F,33,2,0,0,0,0,1,0,0,0,3,7,7,6,4,2,0
3730,18.133,F,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731,18.491,F,58,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
3732,19.075,F,49,0,3,0,0,0,0,0,0,0,3,2,2,0,0,0,0
3733,17.818,F,20,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3734,19.149428645833336,F,14,0,2,0,0,2,0,0,0,0,5,0,3,1,7,1,1
3735,18.689,F,56,0,0,2,0,0,0,0,0,0,3,3,8,0,4,0,0
3736,18.412,M,38,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3737,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3738,18.741,F,2,0,0,0,0,0,1,0,0,0,1,5,0,0,1,0,0
3739,18.563,M,15,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,0
3740,19.149428645833336,F,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,18.675,M,15,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
3742,19.091,F,56,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3743,18.894,F,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
3744,18.65,M,3,1,1,0,0,0,2,0,2,1,8,2,0,14,1,2,0
3745,19.116,F,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3746,18.62,F,4,0,0,0,0,0,0,0,0,0,0,6,2,0,2,6,2
3747,19.239,F,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3748,19.732,F,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3749,19.149428645833336,F,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3750,18.357,F,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3751,18.415,F,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3752,19.149428645833336,F,34,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2
3753,19.149428645833336,F,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0
3754,18.382,F,22,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0
3755,18.919,F,7,4,0,0,0,0,1,0,1,0,6,0,0,0,0,1,0
3756,19.179,F,112,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3757,18.817,F,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
3758,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,18.256,M,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0
3760,18.716,F,0,0,0,0,0,0,0,0,0,1,1,4,1,19,2,3,4
3761,19.105,F,68,0,0,0,0,0,0,0,0,0,1,5,1,1,2,4,1
3762,18.363,M,47,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1
3763,18.845,F,24,0,0,0,0,0,0,2,0,0,2,1,2,0,0,1,0
3764,18.426,F,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0
3765,18.212,F,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,19.825,F,1,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0
3767,19.518,F,17,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
3768,18.91,F,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1
3769,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,18.275,F,20,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0
3771,18.645,F,1,0,1,0,0,0,0,0,0,2,3,4,1,7,2,4,0
3772,18.166,M,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3773,19.288,F,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3774,18.341,M,0,0,7,0,0,0,0,0,16,0,28,0,0,7,3,0,0
3775,18.215,F,9,0,0,0,6,0,0,0,0,0,6,4,1,0,1,3,0
3776,18.371,F,25,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
3777,19.25,F,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
3778,19.149428645833336,F,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
3779,18.3,M,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3780,18.442,F,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3781,18.951,F,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
3782,19.447,F,160,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0
3783,19.37,M,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0
3784,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1
3785,19.149428645833336,F,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3786,19.162,F,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
3787,19.102,F,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3788,18.062,F,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
3789,19.149428645833336,F,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
3790,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,19.042,F,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0
3792,19.844,F,28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3793,18.349,F,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3794,19.518,M,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3795,19.149428645833336,M,48,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1
3796,18.62,F,63,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
3797,18.968,F,22,1,0,0,0,0,0,1,0,0,2,0,3,0,2,0,0
3798,19.628,M,21,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0
3799,19.149428645833336,F,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3800,17.317,M,29,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
3801,18.7,F,14,0,0,0,0,0,0,0,0,0,0,4,0,3,2,4,0
3802,104.134,F,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,18.387,F,39,0,0,0,0,0,0,0,0,0,0,5,5,4,0,2,0
3804,19.031,F,26,0,0,1,0,0,0,0,0,0,1,2,4,4,0,3,0
3805,19.149428645833336,F,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3806,18.33,F,15,1,0,0,0,0,2,0,0,0,3,5,10,0,0,2,0
3807,18.018,F,0,0,0,1,1,0,0,0,1,0,3,1,1,0,0,1,0
3808,18.27,F,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3809,19.149428645833336,F,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,1
3810,19.053,F,103,0,0,0,0,0,0,1,0,0,1,2,0,6,0,1,1
3811,18.713,M,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3812,19.244,F,47,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3813,19.003,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,18.815,F,4,0,0,0,0,0,0,0,0,0,0,1,1,2,0,5,1
3815,18.976,F,5,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0
3816,19.05,F,53,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3817,19.149428645833336,M,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
3818,18.015,F,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3819,18.289,F,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3820,18.434,F,11,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
3821,18.335,F,21,0,0,0,0,0,0,0,0,0,0,4,0,6,2,0,0
3822,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,5,0
3823,18.497,F,47,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,6
3824,18.667,F,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
3825,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3826,18.768,F,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0
3827,19.493,F,52,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1
3828,19.083,F,98,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
3829,18.229,F,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3830,18.352,F,38,0,0,0,0,0,0,1,0,0,1,1,0,3,1,1,0
3831,18.642,F,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3832,18.59,F,31,0,0,0,0,0,0,0,0,0,0,3,0,1,1,2,1
3833,19.149428645833336,F,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3834,19.072,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3835,18.357,F,13,0,0,0,0,0,1,0,0,0,1,2,1,3,0,2,2
3836,18.297,F,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,18.229,F,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3838,19.017,F,40,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1
3839,18.787,F,25,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0
3840,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3841,18.604,F,26,0,0,0,0,3,0,0,0,0,3,0,0,0,1,1,0
3842,18.916,F,55,1,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0
3843,18.801,M,8,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3844,19.149428645833336,F,21,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
3845,18.839,F,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3846,18.776,F,0,0,0,0,0,0,0,0,1,0,1,3,2,1,1,0,0
3847,18.957,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3848,18.921,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3849,18.916,F,10,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1,0
3850,19.507,F,76,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,0
3851,20.704,F,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0
3852,18.691,F,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
3853,18.864,F,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3854,18.045,F,48,0,1,0,0,0,0,0,3,3,7,5,0,3,11,0,1
3855,18.872,F,7,0,1,1,0,0,0,0,4,0,6,0,0,0,1,1,1
3856,18.494,F,23,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3857,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,18.461,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,18.519,F,27,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,1
3860,6.297,F,25,0,0,0,0,1,0,0,0,0,1,11,6,3,4,7,2
3861,18.905,F,15,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1
3862,18.505,F,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3863,18.932,M,14,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
3864,19.359,F,34,1,2,0,0,0,0,0,0,0,3,2,0,2,1,0,0
3865,19.11,F,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3866,18.782,F,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
3867,19.149428645833336,F,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3868,18.423,F,2,0,1,0,1,1,0,0,0,0,3,0,0,1,2,0,0
3869,19.228,M,221,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0
3870,19.149428645833336,F,12,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1
3871,19.069,F,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,3,0
3872,18.689,M,154,1,2,0,1,0,0,0,6,0,10,0,6,0,0,0,0
3873,19.149428645833336,F,38,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0
3874,18.412,F,46,0,1,0,0,0,0,0,0,0,1,2,4,1,3,1,0
3875,19.149428645833336,F,12,0,2,0,0,0,0,2,0,0,4,0,0,0,0,0,0
3876,19.365,F,23,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
3877,19.546,F,24,7,0,0,0,0,0,0,0,0,7,3,1,2,0,0,1
3878,18.322,F,52,0,0,4,0,0,0,0,1,0,6,1,1,1,2,0,1
3879,18.407,F,38,0,0,14,0,0,0,0,0,3,17,11,2,0,0,0,0
3880,18.423,F,18,1,2,0,1,1,1,1,1,1,10,3,3,2,0,0,0
3881,19.149428645833336,F,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3882,19.151,M,145,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
3883,19.094,F,25,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
3884,18.409,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3885,18.464,F,29,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
3886,18.801,F,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3887,18.99,M,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3888,18.483,F,16,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
3889,18.979,F,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3890,18.445,F,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,18.538,F,0,0,0,0,0,1,0,0,0,0,1,3,0,4,0,0,1
3892,18.746,F,49,0,0,0,3,0,0,0,0,0,3,0,1,1,0,1,0
3893,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
